,t,label
13745,If they are bound in fetters And are taken in the cords of afflictions,0.0
13750,But those who are godless in heart lay up anger They dont cry for help when he binds them,0.0
13757,Dont desire the night When people are cut off in their place,0.0
13758,Take heed dont regard iniquity For this you have chosen rather than affliction,0.0
13761,Remember that you magnify his work Whereof men have sung,0.0
13768,For by these he judges the people He gives food in abundance,0.0
13771,Yes at this my heart trembles And is moved out of its place,0.0
13774,After it a voice roars He thunders with the voice of his majesty He doesnt hold back anything when his voice is heard,0.0
13784,Listen to this Job Stand still and consider the wondrous works of God,0.0
13793,We cant reach the Almighty He is exalted in power In justice and great righteousness he will not oppress,0.0
13797,Brace yourself like a man For I will question you then you answer me!,0.0
13803,When I made clouds the garment of it Thick darkness a swaddlingband for it,0.0
13804,Marked out for it my bound Set bars and doors,0.0
13807,That it might take hold of the ends of the earth And shake the wicked out of it,0.0
13809,From the wicked their light is withheld The high arm is broken,0.0
13811,Have the gates of death been revealed to you Or have you seen the gates of the shadow of death,0.0
13813,What is the way to the dwelling of light As for darkness where is the place of it,0.0
13820,To cause it to rain on a land where no man is On the wilderness in which there is no man,0.0
13835,Who provides for the raven his prey When his young ones cry to God And wander for lack of food,0.0
13837,Can you number the months that they fulfill Or do you know the time when they give birth,0.0
13840,Who has set the wild donkey free Or who has loosened the bonds of the swift donkey,0.0
13848,The wings of the ostrich wave proudly But are they the feathers and plumage of love,0.0
13856,He paws in the valley and rejoices in his strength He goes out to meet the armed men,0.0
13860,As often as the trumpet sounds he snorts Aha! He smells the battle afar off The thunder of the captains and the shouting,0.0
13863,On the cliff he dwells and makes his home On the point of the cliff and the stronghold,0.0
13866,Moreover Yahweh answered Job,0.0
13871,Then Yahweh answered Job out of the whirlwind,0.0
13875,Now deck yourself with excellency and dignity Array yourself with honor and majesty,0.0
13876,Pour forth the fury of your anger Look on everyone who is proud and bring him low,0.0
13877,Look on everyone who is proud and humble him Crush the wicked in their place,0.0
13881,Look now his strength is in his loins His force is in the muscles of his belly,0.0
13882,He moves his tail like a cedar The sinews of his thighs are knit together,0.0
13884,He is the chief of the ways of God He who made him gives him his sword,0.0
13893,Will he make a covenant with you That you should take him for a servant forever,0.0
13906,They are joined one to another They stick together so that they cant be pulled apart,0.0
13916,He counts iron as straw And brass as rotten wood,0.0
13920,He makes the deep to boil like a pot He makes the sea like a pot of ointment,0.0
13939,After this Job lived one hundred forty years and saw his sons and his sons sons to four generations,0.0
13940,So Job died being old and full of days,0.0
13943,He will be like a tree planted by the streams of water That brings forth its fruit in its season Whose leaf also does not wither Whatever he does shall prosper,0.0
13944,The wicked are not so But are like the chaff which the wind drives away,0.0
13946,For Yahweh knows the way of the righteous But the way of the wicked shall perish,0.0
13954,Ask of me and I will give the nations for your inheritance The uttermost parts of the earth for your possession,0.0
13960,Many there are who say of my soul There is no help for him in God Selah,0.0
13961,But you Yahweh are a shield around me My glory and the one who lifts up my head,0.0
13966,Salvation belongs to Yahweh Your blessing be on your people Selah,0.0
13971,Offer the sacrifices of righteousness Put your trust in Yahweh,0.0
13981,But as for me in the abundance of your loving kindness I will come into your house I will bow toward your holy temple in reverence of you,0.0
13989,My soul is also in great anguish But you Yahwehhow long,0.0
14005,Oh let the wickedness of the wicked come to an end But establish the righteous Their minds and hearts are searched by the righteous God,0.0
14007,God is a righteous judge Yes a God who has indignation every day,0.0
14011,He has dug a hole And has fallen into the pit which he made,0.0
14016,When I consider your heavens the work of your fingers The moon and the stars which you have ordained,0.0
14018,For you have made him a little lower than God{Hebrew Elohim} And crowned him with glory and honor,0.0
14022,Yahweh our Lord How majestic is your name in all the earth!,0.0
14026,For you have maintained my just cause You sit on the throne judging righteously,0.0
14027,You have rebuked the nations You have destroyed the wicked You have blotted out their name forever and ever,0.0
14032,Those who know your name will put their trust in you For you Yahweh have not forsaken those who seek you,0.0
14040,For the needy shall not always be forgotten Nor the hope of the poor perish forever,0.0
