,t,label
24066,For you always have the poor with you but you dont always have me,0
24067,For in pouring this ointment on my body she did it to prepare me for burial,0
24068,Most assuredly I tell you wherever this Gospel is preached in the whole world what this woman has done will also be spoken of as a memorial of her,0
24069,Then one of the twelve who was called Judas Iscariot went to the chief priests,0
24070,and said What are you willing to give me that I should deliver him to you They weighed out for him thirty pieces of silver,0
24071,From that time he sought opportunity to betray him,0
24072,Now on the first day of unleavened bread the disciples came to Jesus saying to him Where do you want us to prepare for you to eat the Passover,0
24073,He said Go into the city to a certain person and tell him The Teacher says My time is at hand I will keep the Passover at your house with my disciples,0
24074,The disciples did as Jesus commanded them and they prepared the Passover,0
24075,Now when evening had come he was reclining at the table with the twelve disciples,0
24076,As they were eating he said Most assuredly I tell you that one of you will betray me,0
24077,They were exceedingly sorrowful and each began to ask him It isnt me is it Lord,0
24078,He answered He who dipped his hand with me in the dish the same will betray me,0
24079,The Son of Man goes even as it is written of him but woe to that man through whom the Son of Man is betrayed! It would be better for that man if he had not been born,0
24080,Judas who betrayed him answered It isnt me is it Rabbi He said to him You said it,0
24081,As they were eating Jesus took bread gave thanks forTR reads blessed instead of gave thanks for it and broke it He gave to the disciples and said Take eat this is my body,0
24082,He took the cup gave thanks and gave to them saying All of you drink it,0
24083,for this is my blood of the new covenant which is poured out for many for the remission of sins,0
24084,But I tell you that I will not drink of this fruit of the vine from now on until that day when I drink it anew with you in my Fathers Kingdom,0
24085,When they had sung a hymn they went out to the Mount of Olives,0
24086,Then Jesus said to them All of you will be made to stumble because of me tonight for it is written I will strike the shepherd and the sheep of the flock will be scattered,0
24087,But after I am raised up I will go before you into Galilee,0
24088,But Peter answered him Even if all will be made to stumble because of you I will never be made to stumble,0
